timestep,time_elapsed,ego_velocity,target_speed,distance_to_lead,lead_speed
71,7.1000000000000005,0.3523101228181693,10,10.147437846147806,0.0
72,7.2,0.1664318066403879,10,10.140724071964854,0.0
73,7.300000000000001,0.3746930978565373,10,10.11283138861789,0.0
74,7.4,0.7365957227014831,10,10.052530008775424,0.0
75,7.5,1.1102545428102761,10,9.95725651192738,0.0
76,7.6000000000000005,1.4747262427539778,10,9.824629914215171,0.0
77,7.7,1.9128833180355815,10,9.651232554455172,0.0
78,7.800000000000001,2.016005247327567,10,9.449027726654398,0.06872042099508191
79,7.9,1.4983762080981475,10,9.262875046793557,0.06286942447238272
80,8.0,0.00011138444643691172,10,9.229550709930912,0.05884992911623765
81,8.1,0.005435945759830384,10,9.228757291900445,0.056337319305373654
82,8.200000000000001,0.27185274422846184,10,9.213743052383514,0.05527322186283336
83,8.3,0.5277161631773314,10,9.173460664691191,0.05570724530364207
84,8.4,0.9419492602378571,10,9.098694493139309,0.05806041889764608
85,8.5,1.33011689511933,10,8.986759690579046,0.0728676871100705
86,8.6,1.7489968073447704,10,8.837837934192054,0.10076841290180294
87,8.700000000000001,1.8693013489108086,10,8.662244471700808,0.15241369276441244
88,8.8,0.5854290401850831,10,8.531084370755922,0.14408496273737564
89,8.9,0.16569579229902873,10,8.540849400043603,0.22836292625694934
90,9.0,0.3747658139001869,10,8.53535689875446,0.22848897041132119
91,9.1,0.7236846662975261,10,8.507953868139507,0.29111576326464866
92,9.200000000000001,1.0958024931404888,10,8.449180612544918,0.33669108926546343
93,9.3,1.482056881882329,10,8.359767472945741,0.47566110654387983
94,9.4,0.23024630912969218,10,8.296230377059947,0.5461303894987993
95,9.5,0.1529462363259355,10,8.344630302347765,0.5934414735815917
96,9.600000000000001,0.4634876942038004,10,8.373866542804219,0.6952846646070482
97,9.700000000000001,0.8286075417899518,10,8.380398056242802,0.7567179025349196
98,9.8,1.1993733034880736,10,8.362272530845646,0.8732341193563865
99,9.9,0.00023161491839536404,10,8.41793302773436,1.0072881950830506
100,10.0,0.12747946604204008,10,8.51821186186517,1.1288509641243354
101,10.100000000000001,0.3465623665996389,10,8.60707751513524,1.247232924193249
102,10.200000000000001,0.724684412512291,10,8.67702346850516,1.3612886355517404
103,10.3,1.0661385807549462,10,8.725425343786622,1.4667993953040666
104,10.4,1.4776445539275926,10,8.745997648088515,1.5621034272520775
105,10.5,0.2328293931486508,10,8.79410058724573,1.6466290027038593
106,10.600000000000001,0.15238583167859487,10,8.952422655824318,1.7202877874629825
107,10.700000000000001,0.4886218041388426,10,9.089993285970452,1.7832153226701024
108,10.8,0.8516051294868889,10,9.199794218171032,1.8356444252505952
109,10.9,1.176685259162146,10,9.28066485123561,1.877851422910783
110,11.0,1.5643622492802767,10,9.327234597040702,1.9101233721694997
111,11.100000000000001,1.0031473582474075,10,9.363733726180227,1.9327566283068096
112,11.200000000000001,0.27970115651393523,10,9.531394142095838,1.94604921544184
113,11.3,0.5391478410069831,10,9.680561191359462,1.950306429371572
114,11.4,0.9253414542367422,10,9.796404555291508,1.9458292739105343
115,11.5,1.2932805739135493,10,9.874466942786357,1.9329197072749462
116,11.600000000000001,1.730546033951122,10,9.910660771560002,1.9095168343346824
117,11.700000000000001,1.856252258051618,10,9.913224741035771,1.8570029741496845
118,11.8,0.5743702554359292,10,9.948502921142534,1.777457142099851
119,11.9,0.1744591966318808,10,10.107741003551668,1.6723074700844318
120,12.0,0.3843294607627251,10,10.157483704922072,0.0012828459304790004
121,12.100000000000001,0.7426277529807271,10,10.098708324119515,0.0003796380272584496
122,12.200000000000001,1.0878099912603136,10,10.005631406638024,0.0004609718882931721
123,12.3,1.4901487508215845,10,9.87501865793379,0.00028094479198158235
124,12.4,1.8789004782229648,10,9.705710920052544,0.0
125,12.5,1.9673300235172007,10,9.508510443886257,0.0
126,12.600000000000001,0.005767169858190891,10,9.414028339713077,0.0
127,12.700000000000001,0.11260873158355703,10,9.410549434285716,0.0
128,12.8,0.31643637552130455,10,9.386868637015153,0.0
129,12.9,0.6708264154167625,10,9.332976439189803,0.0
130,13.0,1.0405071803449393,10,9.244661063148833,0.0
131,13.100000000000001,1.4135860205629402,10,9.119543184583287,0.0
132,13.200000000000001,0.000735009302320466,10,9.048798726148226,0.0
133,13.3,0.18309246342496574,10,9.043366817090387,0.0
134,13.4,0.46800440613644695,10,9.012362661686801,0.0
135,13.5,0.7786230688638581,10,8.948949804060137,0.0
136,13.600000000000001,1.1453970611407436,10,8.853922299053854,0.0
137,13.700000000000001,1.5172766780617877,10,8.718979591839743,0.0
138,13.8,0.1799415532862991,10,8.61620308571097,0.0
139,13.9,0.14877324974720002,10,8.610649097791086,0.0
140,14.0,0.4974504885944758,10,8.575921635959455,0.0
141,14.100000000000001,0.8218122996105107,10,8.510799184016467,0.0
142,14.200000000000001,1.1254909127723187,10,8.41088852837125,0.0
143,14.3,1.5406795194351062,10,8.27405415870977,0.0
144,14.4,0.40278658231945974,10,8.156150561490211,0.0
145,14.5,0.15626359265289294,10,8.148827133113084,0.0
146,14.600000000000001,0.5018276407627076,10,8.113916073590152,0.0
147,14.700000000000001,0.8314357980569107,10,8.046352555970953,0.0
148,14.8,1.1732481740913285,10,7.942229191240738,0.0
149,14.9,0.0003526503885189807,10,7.887911722748364,0.0
150,15.0,0.18133956318699918,10,7.88290689067085,0.0
151,15.100000000000001,0.39847190191782395,10,7.855135316261815,0.0
152,15.200000000000001,0.7603466636345232,10,7.796175694891243,0.0
153,15.3,1.1101246675963894,10,7.702425858804995,0.0
154,15.4,0.00018703194650241666,10,7.6706899279552685,0.0
155,15.5,0.1407589530956849,10,7.666905495892042,0.0
156,15.600000000000001,0.337542901223789,10,7.643834473694555,0.05361427624431131
157,15.700000000000001,0.7023236843712594,10,7.589086152099705,0.05065085601536812
158,15.8,1.0264811561367564,10,7.501073608822445,0.04918605346697401
159,15.9,0.0001777721646626536,10,7.472879437382019,0.04913266632254534
160,16.0,0.10577018541701336,10,7.469949763201991,0.050542972199791654
161,16.1,0.3122441360890305,10,7.447305973880445,0.05404168908265964
162,16.2,0.6705261611644278,10,7.395913666848085,0.07840512456259148
163,16.3,1.0430556295492792,10,7.3137608773274305,0.08694120481217785
164,16.400000000000002,0.00018638882653355203,10,7.29001689972499,0.11730488902259252
165,16.5,0.1343583772774876,10,7.2989881365067575,0.13621104520980726
166,16.6,0.32861813172980636,10,7.2939229115616,0.23081209667495084
167,16.7,0.6773825495412623,10,7.264868489347958,0.28646304515052035
168,16.8,1.030172059386988,10,7.207374462642245,0.2822056009845061
169,16.900000000000002,0.0002302517620977612,10,7.208111851418392,0.3244970008676754
170,17.0,0.14838483939159905,10,7.246439557529142,0.4372587069234367
171,17.1,0.3650544259433538,10,7.272499892775077,0.5167156842522085
172,17.2,0.6870339887916357,10,7.275366092614922,0.5982782043738576
173,17.3,1.0385042414592742,10,7.251683344206922,0.7286228621034153
174,17.400000000000002,0.00017180667045378707,10,7.297946844566878,0.7838506466246764
175,17.5,0.14197755906404402,10,7.377717068017875,0.8634473927362015
176,17.6,0.3715933371176,10,7.447171710873084,0.9855282406051852
177,17.7,0.6709608463474134,10,7.5001450678159705,1.088363131744153
178,17.8,0.9859502805118204,10,7.53236481701016,1.1935154757654898
179,17.900000000000002,0.0002649174391586404,10,7.619271672261423,1.3010176431796028
180,18.0,0.1878714759516372,10,7.7540326453821855,1.4026358456033645
181,18.1,0.38865288609426285,10,7.8765862251269985,1.4942455493752766
182,18.2,0.7314621151342051,10,7.977409690596704,1.5750792888255014
183,18.3,1.0432334860561312,10,8.05095053761589,1.6450229800354763
184,18.400000000000002,1.4672491741234612,10,8.094154574592066,1.704223609694481
185,18.5,0.17084232972894398,10,8.176233450590567,1.7529242449216964
186,18.6,0.14440681831869315,10,8.351522258951558,1.791407890565193
187,18.7,0.42454485569285155,10,8.503922791166087,1.8199695903944335
188,18.8,0.78385379251764,10,8.627209944806568,1.8389070112141537
189,18.900000000000002,1.172445224838246,10,8.71674488772939,1.8485243760738572
190,19.0,1.5898195335774619,10,8.767033098855682,1.8491237630343553
191,19.1,1.712794509342337,10,8.787352825865941,1.8410109443732823
192,19.200000000000003,0.0006078380846290731,10,8.9008743750566,1.824487759535731
193,19.3,0.02324179799158247,10,9.082023821091946,1.788214977830019
194,19.400000000000002,0.2833477503991808,10,9.240895503028055,1.7229778059317111
195,19.5,0.6661833440634035,10,9.363023443755115,1.6308962699532412
196,19.6,0.9691746693145405,10,9.375655524852228,0.006070620055610203
197,19.700000000000003,1.3902814961234444,10,9.255170944547194,0.000324832095086714
198,19.8,1.7751461494692067,10,9.095563753659553,0.00047591734245941935
199,19.900000000000002,1.7210448384995076,10,8.911175245746573,0.00030139108596742564
200,20.0,0.0002689478221278615,10,8.862162666867537,0.0001452983248051775
