timestep,time_elapsed,ego_velocity,target_speed,distance_to_lead,lead_speed
71,7.1000000000000005,0.3523101228181693,10,10.152195978361945,0.0
72,7.2,0.1664318066403879,10,10.145482200049456,0.0
73,7.300000000000001,0.3746930978565373,10,10.117589499672613,0.0
74,7.4,0.7365957227014831,10,10.057288064793246,0.0
75,7.5,1.1102545428102761,10,9.962014473671154,0.0
76,7.6000000000000005,1.4747262427539778,10,9.829387763862922,0.0
77,7.7,1.9128833180355815,10,9.655990263683938,0.0
78,7.800000000000001,2.016005247327567,10,9.45378525070773,0.06871045147716603
79,7.9,1.4983762080981475,10,9.267632399384652,0.06285559691161484
80,8.0,0.00011138444643691172,10,9.234369019350991,0.058843909929789516
81,8.1,0.005435945759830384,10,9.233514525671723,0.05633900613432769
82,8.200000000000001,0.27185274422846184,10,9.218500231104777,0.05527656958429151
83,8.3,0.5277161631773314,10,9.178217763753025,0.055707213469562325
84,8.4,0.9419492602378571,10,9.103451477644823,0.05805686910857977
85,8.5,1.33011689511933,10,8.991516531203802,0.07284955473303338
86,8.6,1.7489968073447704,10,8.842045212448191,0.06619841378474274
87,8.700000000000001,1.8693013489108086,10,8.66840514284246,0.1778503401624658
88,8.8,0.5854290401850831,10,8.538648689679341,0.1484691477177029
89,8.9,0.16569579229902873,10,8.548597047311691,0.21426042318407196
90,9.0,0.3747658139001869,10,8.544508348331217,0.27027308403925165
91,9.1,0.7236846662975261,10,8.51722719942258,0.3522250350004935
92,9.200000000000001,1.0958024931404888,10,8.458147640391458,0.39395198910905066
93,9.3,1.482056881882329,10,8.368551525762216,0.478099921270532
94,9.4,0.23024630912969218,10,8.305807802349545,0.5245541369414528
95,9.5,0.1529462363259355,10,8.355366981039722,0.6098130383377031
96,9.600000000000001,0.4634876942038004,10,8.385824221099293,0.6836616473273075
97,9.700000000000001,0.8286075417899518,10,8.393270994648809,0.8066023243050083
98,9.8,1.1993733034880736,10,8.37697468373902,0.9025008831509472
99,9.9,0.00023161491839536404,10,8.433672532133379,0.9721001618200616
100,10.0,0.12747946604204008,10,8.535233988825118,1.0749668469191154
101,10.100000000000001,0.3465623665996389,10,8.625687259062383,1.1925095071939669
102,10.200000000000001,0.724684412512291,10,8.697159403324694,1.302821410281214
103,10.3,1.0661385807549462,10,8.746659970406302,1.407493346375936
104,10.4,1.4776445539275926,10,8.768269839030332,1.5033079212803362
105,10.5,0.2328293931486508,10,8.817349198468008,1.588478627266167
106,10.600000000000001,0.15238583167859487,10,8.976709108546755,1.6627222276700817
107,10.700000000000001,0.4886218041388426,10,9.11519549064524,1.7261196652479502
108,10.8,0.8516051294868889,10,9.22591211289441,1.7788907616052445
109,10.9,1.176685259162146,10,9.307698429688248,1.82130767286786
110,11.0,1.5643622492802767,10,9.355244840173473,1.8536628199923812
111,11.100000000000001,1.0031473582474075,10,9.39265959864355,1.8762537492661178
112,11.200000000000001,0.27970115651393523,10,9.561357849334533,1.889381465044539
113,11.3,0.5391478410069831,10,9.711501724972445,1.8933515013925286
114,11.4,0.9253414542367422,10,9.828260816019718,1.8884651013570013
115,11.5,1.2932805739135493,10,9.907238872994688,1.8750294672737895
116,11.600000000000001,1.730546033951122,10,9.944348333013629,1.8508726013937629
117,11.700000000000001,1.856252258051618,10,9.947888940651145,1.7965111290363944
118,11.8,0.5743702554359292,10,9.984021712755503,1.7147209651623354
119,11.9,0.1744591966318808,10,10.14411447272612,1.6067408161252301
120,12.0,0.3843294607627251,10,10.178598687513166,0.0008221209845624274
121,12.100000000000001,0.7426277529807271,10,10.119945333104942,0.0004247079827272855
122,12.200000000000001,1.0878099912603136,10,10.026868361775147,0.000450970615589741
123,12.3,1.4901487508215845,10,9.896255534741124,0.00026581502495298394
124,12.4,1.8789004782229648,10,9.72694768212677,0.0
125,12.5,1.9673300235172007,10,9.529747077848956,0.0
126,12.600000000000001,0.005767169858190891,10,9.43526494794523,0.0
127,12.700000000000001,0.11260873158355703,10,9.431786039659508,0.0
128,12.8,0.31643637552130455,10,9.408105219140923,0.0
129,12.9,0.6708264154167625,10,9.35421297005079,0.0
130,13.0,1.0405071803449393,10,9.265897521420387,0.0
131,13.100000000000001,1.4135860205629402,10,9.1407795256317,0.0
132,13.200000000000001,0.000735009302320466,10,9.070035153403927,0.0
133,13.3,0.18309246342496574,10,9.064603238339233,0.0
134,13.4,0.46800440613644695,10,9.033599038884747,0.0
135,13.5,0.7786230688638581,10,8.9701861090813,0.0
136,13.600000000000001,1.1453970611407436,10,8.875158491126975,0.0
137,13.700000000000001,1.5172766780617877,10,8.740215623628567,0.0
138,13.8,0.1799415532862991,10,8.637438952080439,0.0
139,13.9,0.14877324974720002,10,8.63188495834605,0.0
140,14.0,0.4974504885944758,10,8.597157455618472,0.0
141,14.100000000000001,0.8218122996105107,10,8.53203494384882,0.0
142,14.200000000000001,1.1254909127723187,10,8.43212418105435,0.0
143,14.3,1.5406795194351062,10,8.295289641568148,0.0
144,14.4,0.40278658231945974,10,8.17738568864233,0.0
145,14.5,0.15626359265289294,10,8.170062242759554,0.0
146,14.600000000000001,0.5018276407627076,10,8.135151151537444,0.0
147,14.700000000000001,0.8314357980569107,10,8.067587565240853,0.0
148,14.8,1.1732481740913285,10,7.963464114455069,0.0
149,14.9,0.0003526503885189807,10,7.9091465541071635,0.0
150,15.0,0.18133956318699918,10,7.904141719247253,0.0
151,15.100000000000001,0.39847190191782395,10,7.876370145615909,0.0
152,15.200000000000001,0.7603466636345232,10,7.817410496076058,0.0
153,15.3,1.1101246675963894,10,7.723660621749315,0.0
154,15.4,0.00018703194650241666,10,7.691924633958513,0.0
155,15.5,0.1407589530956849,10,7.690154241713718,0.061859012424532116
156,15.600000000000001,0.337542901223789,10,7.667266319011431,0.05724912669345038
157,15.700000000000001,0.7023236843712594,10,7.612823141073869,0.05427589433583862
158,15.8,1.0264811561367564,10,7.525115728686972,0.052715102848577174
159,15.9,0.0001777721646626536,10,7.497165600563877,0.05251967715038952
160,16.0,0.10577018541701336,10,7.4944800604233235,0.05385132256340102
161,16.1,0.3122441360890305,10,7.472141413573788,0.05780511576856323
162,16.2,0.6705261611644278,10,7.42105423097603,0.07469860147794057
163,16.3,1.0430556295492792,10,7.339328631939621,0.1086584865198156
164,16.400000000000002,0.00018638882653355203,10,7.315645393992961,0.14503899692515757
165,16.5,0.1343583772774876,10,7.325532187693322,0.10819582467447247
166,16.6,0.32861813172980636,10,7.320159923251933,0.18931745886407753
167,16.7,0.6773825495412623,10,7.29159441563896,0.2703312018781673
168,16.8,1.030172059386988,10,7.234893509712418,0.3419065787300686
169,16.900000000000002,0.0002302517620977612,10,7.2376449094892505,0.4180217423372946
170,17.0,0.14838483939159905,10,7.2764615319318136,0.41438227885661233
171,17.1,0.3650544259433538,10,7.3038638153027025,0.5592374587310625
172,17.2,0.6870339887916357,10,7.310149135814084,0.6575195297993028
173,17.3,1.0385042414592742,10,7.289639956731406,0.7259380973529118
174,17.400000000000002,0.00017180667045378707,10,7.337857303189472,0.8191917029502104
175,17.5,0.14197755906404402,10,7.421962039089707,0.9309264721631604
176,17.6,0.3715933371176,10,7.496237484416256,1.0657984108285132
177,17.7,0.6709608463474134,10,7.553056291315456,1.1845205659312532
178,17.8,0.9859502805118204,10,7.588450993939032,1.2964063400679622
179,17.900000000000002,0.0002649174391586404,10,7.678532609312312,1.4029718824018682
180,18.0,0.1878714759516372,10,7.8166512948574,1.506573781833056
181,18.1,0.38865288609426285,10,7.942989827851448,1.6017738829709156
182,18.2,0.7314621151342051,10,8.04784240615548,1.68343226175151
183,18.3,1.0432334860561312,10,8.125412357805638,1.753255999546387
184,18.400000000000002,1.4672491741234612,10,8.172828618732018,1.8120693111088684
185,18.5,0.17084232972894398,10,8.258936547647014,1.8603579747622239
186,18.6,0.14440681831869315,10,8.438254359075549,1.8984892748892928
187,18.7,0.42454485569285155,10,8.594744885091172,1.9267862693783169
188,18.8,0.78385379251764,10,8.721938939388444,1.9455592601875698
189,18.900000000000002,1.172445224838246,10,8.815624848872202,1.9551091323678467
190,19.0,1.5898195335774619,10,8.869941942020395,1.955742611681253
191,19.1,1.712794509342337,10,8.89422944477175,1.947763920855387
192,19.200000000000003,0.0006078380846290731,10,9.011657721316627,1.9314707256597106
193,19.3,0.02324179799158247,10,9.196652786153312,1.8960490571909676
194,19.400000000000002,0.2833477503991808,10,9.3594311073683,1.8324002515145028
195,19.5,0.6661833440634035,10,9.485465580990555,1.74234916663132
196,19.6,0.9691746693145405,10,9.543202280400882,0.6546118383811907
197,19.700000000000003,1.3902814961234444,10,9.427783539398046,7.654190781020004e-05
198,19.8,1.7751461494692067,10,9.268176386740206,0.000499832929607361
199,19.900000000000002,1.7210448384995076,10,9.083787860552022,0.0003610174716927141
200,20.0,0.0002689478221278615,10,9.034836261294933,0.00018579960280867575
