timestep,time_elapsed,ego_velocity,target_speed,distance_to_lead,lead_speed
0,0.0,9.859022455380348e-08,10,20.0,1.511520010430846e-07
1,0.1,8.031657299308766e-08,10,20.0,2.3749739871967388e-07
2,0.2,1.1459137160392961e-07,10,20.0,1.9006246090864684e-07
3,0.30000000000000004,3.109453669955793e-07,10,20.0,2.1584348108214526e-07
4,0.4,5.634943476477813e-08,10,20.0,2.5547017470249434e-07
5,0.5,1.7970171829784184e-07,10,20.0,8.572310465304503e-09
6,0.6000000000000001,1.1437891781871212e-08,10,20.0,2.984675001376167e-08
7,0.7000000000000001,1.2080422209390362e-07,10,20.0,2.4005520807999375e-08
8,0.8,1.180629424674986e-08,10,20.0,1.999848082302296e-08
9,0.9,4.792249491327373e-08,10,20.0,3.7161898660119966e-08
10,1.0,6.244879884063507e-08,10,20.0,3.442394274426913e-08
11,1.1,7.301844942006352e-08,10,20.0,5.454759114574798e-09
12,1.2000000000000002,3.5093935623346513e-09,10,20.0,6.322013017665076e-09
13,1.3,8.946735839898029e-08,10,20.0,1.209374267581126e-08
14,1.4000000000000001,3.7758091141029985e-08,10,20.0,0.0005953653318489574
15,1.5,2.0333093551307268e-11,10,20.01879882814281,0.29438159425431737
16,1.6,6.9866422068655495e-09,10,20.05255127051238,0.3766912342519411
17,1.7000000000000002,3.236105777574653e-08,10,20.09783935571348,0.45866398316270973
18,1.8,3.7009017424414864e-08,10,20.151672365738712,0.5530172249869147
19,1.9000000000000001,7.051013672120811e-09,10,20.214538577501465,0.6840223616414988
20,2.0,1.8394006425224203,10,20.21203613609562,0.7906912361710883
21,2.1,3.6847093622057483,10,19.99926757815447,0.865617949484665
22,2.2,4.665428440286479,10,19.663818375077064,0.9550418047015548
23,2.3000000000000003,4.9541480558773205,10,19.277771076827815,1.0832303200403832
24,2.4000000000000004,4.673729260619339,10,18.911132973060106,1.1918417983059912
25,2.5,4.233477482655476,10,18.593689219686137,1.2970786799900524
26,2.6,4.0850447600354745,10,18.319641467211092,1.4091825022227602
27,2.7,4.1893918376106205,10,18.05517624694906,1.5114647252296685
28,2.8000000000000003,4.13163571075685,10,17.792603154219233,1.6021606847780512
29,2.9000000000000004,3.757197444287861,10,17.565308403749256,1.6810481695363542
30,3.0,3.625159627019326,10,17.373780274018362,1.7488289683999807
31,3.1,3.741407167236751,10,17.186158445762768,1.8057803229351903
32,3.2,4.026035019273011,10,16.98175203094493,1.8522232226311222
33,3.3000000000000003,4.051738531816235,10,16.761415538096603,1.8884660274873473
34,3.4000000000000004,3.709601554945172,10,16.565798339513073,1.914821154588334
35,3.5,3.276858080333132,10,16.41253955942129,1.9315966131371545
36,3.6,3.126457683891392,10,16.29199565140777,1.9391041109077043
37,3.7,3.2355311863553204,10,16.17059733289417,1.9376552391506334
38,3.8000000000000003,3.53417928649877,10,16.026372002066296,1.9275660024329064
39,3.9000000000000004,3.5948515226214743,10,15.858098977366911,1.9091576534453005
40,4.0,3.284615528743139,10,15.704657586567219,1.867017129451489
41,4.1000000000000005,3.1746503353751523,10,15.570137160090251,1.796735737658274
42,4.2,3.299619492696802,10,15.423592982884063,1.7005135872002866
43,4.3,3.293987314067797,10,15.223398369644759,0.49568190073717455
44,4.4,2.9711627803081866,10,14.914439446239033,0.00013575574628355887
45,4.5,2.857049328591875,10,14.627697385110839,0.0005022568058090391
46,4.6000000000000005,2.9795041155800206,10,14.337537450973304,0.000353659036847692
47,4.7,2.975527043919228,10,14.036147190108249,0.00017989587343993687
48,4.800000000000001,2.662607164834534,10,13.755142667532006,0.0
49,4.9,2.551106074378445,10,13.498552171722565,0.0
50,5.0,2.6737144029420423,10,13.238787943178579,0.0
51,5.1000000000000005,2.672538758146794,10,12.967732376375952,0.0
52,5.2,2.370316277904737,10,12.71633010482922,0.0
53,5.300000000000001,2.2606927399873755,10,12.488914578130155,0.0
54,5.4,2.382962036481712,10,12.258142220351054,0.0
55,5.5,2.384648137965244,10,12.016139577662303,0.0
56,5.6000000000000005,2.0137549325852917,10,11.793790199515014,0.0
57,5.7,0.957940224814309,10,11.675016733145469,0.0
58,5.800000000000001,1.206534090503276,10,11.563384345466304,0.0
59,5.9,1.5726389975390376,10,11.420013964445987,0.0
60,6.0,1.981389019710608,10,11.237764585688202,0.0
61,6.1000000000000005,2.4037402650590516,10,11.014316934560371,0.0
62,6.2,2.492032901612173,10,10.761633833270238,0.0
63,6.300000000000001,2.2022225326342553,10,10.52420952424001,0.0
64,6.4,1.814210582254438,10,10.321819148828308,0.0
65,6.5,0.00027334837295261153,10,10.254742262274787,0.0
66,6.6000000000000005,0.008686891742218844,10,10.252728121471208,0.0
67,6.7,0.2325161250265405,10,10.236309622688404,0.0
68,6.800000000000001,0.6011121061243578,10,10.192669839426168,0.0
69,6.9,0.9141173938235688,10,10.11430186026607,0.0
70,7.0,1.3076399302530708,10,10.000350813747117,0.0
71,7.1000000000000005,1.695394979190936,10,9.848130650495678,0.0
72,7.2,1.4696786135965239,10,9.674000373693541,0.0
73,7.300000000000001,0.4107210661241214,10,9.622488846597724,0.0
74,7.4,0.759198763360604,10,9.562064969225068,0.0
75,7.5,1.141157753996422,10,9.465141667099097,0.0
76,7.6000000000000005,1.4833645897375372,10,9.3309268321114,0.0
77,7.7,0.40322906584174983,10,9.206722157667055,0.0
78,7.800000000000001,0.15619479211568754,10,9.202144616601624,0.06863260740782108
79,7.9,0.45534526160301997,10,9.170894764328121,0.06281146049145069
80,8.0,0.853164838468018,10,9.104305638293079,0.058800394338262826
81,8.1,1.2262133481034678,10,9.001584588169388,0.056303510035375454
